,BTC,BNB,XRP,SOL,DOGE,LINK,UNI,LTC,BCH,MATIC,FTT,TRX,AXS,SHIB,AAVE,OKB,GRT,FTM,CEL,MKR,COMP,SUSHI,SNX,HT,CHZ,OMG,ENJ,YFI,SRM,BAT,CRV,REN,AUDIO,BNT,ZRX,DYDX,RAY,PERP,SAND,C98,CRO,HNT,LEO,MANA,WAVES,SKL,SPELL,1INCH
2021-10-15 07:00:00,CSP,CLP,CSP,STO,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CLP,,STO,CSP,CSP,STO,CSP,CSP,CSP,STO,BTO,CSP,CSP,CSP,STO,CSP,CLP,STO,STO,STO,,CLP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 08:00:00,CSP,CLP,CSP,STO,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CLP,BTO,CLP,,STO,BTO,CSP,STO,CSP,CSP,CSP,STO,BTO,CSP,CSP,CSP,STO,CSP,CLP,STO,STO,STO,,CLP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 09:00:00,CSP,CLP,CSP,STO,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CLP,BTO,CSP,,STO,BTO,CSP,STO,CSP,CSP,CLP,STO,BTO,CSP,BTO,CSP,STO,BTO,CSP,STO,STO,STO,,CLP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 10:00:00,CSP,CLP,CSP,STO,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CLP,BTO,CSP,,STO,BTO,CSP,STO,CSP,CSP,CLP,STO,BTO,CSP,BTO,CSP,STO,BTO,CSP,STO,STO,STO,,CSP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 11:00:00,CLP,CLP,CSP,STO,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CLP,CSP,CSP,CLP,STO,BTO,CSP,BTO,CSP,STO,BTO,CSP,STO,STO,STO,,CSP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 12:00:00,CSP,CLP,CSP,STO,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CLP,CSP,CSP,CLP,CLP,BTO,CSP,BTO,CSP,STO,BTO,CSP,STO,STO,CLP,,CSP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 13:00:00,CSP,CLP,CSP,STO,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CLP,CSP,CLP,CSP,CLP,BTO,CSP,BTO,CSP,CLP,BTO,CSP,STO,STO,STO,,CSP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 14:00:00,CSP,CSP,CSP,STO,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CLP,CSP,CSP,CSP,CLP,BTO,CSP,BTO,CSP,CLP,BTO,CSP,STO,STO,CLP,,CSP,STO,STO,,,CSP,STO,,,,STO,BTO,
2021-10-15 15:00:00,CSP,CLP,CSP,STO,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CLP,CSP,CSP,CSP,CLP,BTO,CSP,BTO,CSP,CLP,BTO,CSP,STO,STO,CLP,,CSP,STO,STO,,,CSP,STO,,,,STO,CSP,
2021-10-15 16:00:00,CSP,CLP,CSP,STO,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CLP,BTO,CSP,BTO,CSP,CSP,BTO,CSP,STO,STO,CSP,,CSP,STO,STO,,,CSP,STO,,,,STO,CSP,
2021-10-15 17:00:00,CSP,CLP,CSP,STO,STO,CSP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CLP,BTO,CSP,BTO,CSP,CSP,BTO,CSP,STO,STO,CSP,,CSP,STO,STO,,,CSP,STO,,,,STO,CSP,
2021-10-15 18:00:00,CSP,CLP,CSP,STO,CLP,CSP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,STO,BTO,CSP,BTO,CSP,CSP,BTO,CSP,STO,STO,CSP,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-15 19:00:00,CSP,CLP,CSP,STO,CLP,CSP,CLP,CLP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,STO,BTO,CSP,CSP,CSP,CSP,BTO,CSP,STO,STO,CSP,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-15 20:00:00,CSP,CLP,CSP,STO,STO,CSP,CSP,CSP,CSP,STO,CLP,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,STO,BTO,CSP,CSP,CSP,CSP,BTO,CSP,STO,STO,CLP,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-15 21:00:00,CSP,CSP,CSP,STO,STO,CSP,CSP,CLP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,CSP,CSP,BTO,CSP,STO,STO,STO,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-15 22:00:00,CSP,CSP,CSP,STO,CSP,CSP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,CSP,CSP,CLP,BTO,CSP,STO,STO,STO,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-15 23:00:00,CSP,CLP,CSP,STO,CSP,CLP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CLP,CSP,CLP,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CSP,CSP,STO,STO,STO,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-16 00:00:00,CSP,CSP,CSP,STO,CSP,CSP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CLP,CSP,CSP,CSP,CLP,CLP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CLP,STO,STO,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-16 01:00:00,CSP,CLP,CSP,STO,CSP,CLP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CLP,CSP,CSP,CLP,CLP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CLP,STO,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-16 02:00:00,CSP,CSP,CSP,STO,CSP,CLP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CLP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CLP,STO,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-16 03:00:00,CSP,CSP,CSP,STO,CLP,CSP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,CLP,STO,,CSP,STO,CLP,,,CSP,STO,,,,STO,CSP,
2021-10-16 04:00:00,CSP,CSP,CSP,STO,CLP,CLP,CSP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,STO,STO,CLP,,CSP,STO,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 05:00:00,CSP,CSP,CSP,CLP,STO,CSP,CSP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CLP,CLP,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 06:00:00,CSP,CSP,CSP,CLP,STO,CLP,CSP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CLP,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 07:00:00,CSP,CSP,CSP,CLP,STO,CSP,CSP,CSP,CSP,CLP,CLP,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,BTO,CSP,CSP,CSP,STO,CLP,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 08:00:00,CSP,CLP,CSP,CLP,STO,CSP,CSP,CSP,CSP,CLP,STO,CSP,CSP,CSP,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CLP,CSP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 09:00:00,CSP,CLP,CSP,CLP,STO,CSP,CSP,CSP,CSP,CLP,STO,CSP,CSP,CSP,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,STO,CLP,CSP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 10:00:00,CSP,CLP,CSP,CLP,STO,CLP,CSP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,BTO,CSP,BTO,CSP,STO,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 11:00:00,CSP,CSP,CSP,STO,STO,CLP,CSP,CSP,CSP,CLP,CLP,CSP,CSP,BTO,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,BTO,CSP,BTO,CSP,STO,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 12:00:00,CSP,CSP,CSP,STO,STO,CLP,CSP,CSP,CSP,CLP,STO,CSP,CSP,CSP,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CLP,CSP,BTO,CSP,CLP,BTO,CSP,BTO,CSP,STO,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 13:00:00,CSP,CSP,CSP,CLP,STO,CLP,CLP,CSP,CSP,CLP,STO,CSP,CSP,CSP,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,BTO,CSP,BTO,CSP,CLP,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 14:00:00,CSP,CSP,CSP,CLP,STO,CLP,CLP,CLP,CLP,CLP,STO,CSP,CSP,CSP,CSP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,STO,BTO,CSP,BTO,CSP,CLP,STO,CLP,,BTO,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 15:00:00,CSP,CSP,CSP,CSP,STO,STO,STO,CSP,STO,CLP,STO,CSP,CSP,CSP,STO,,STO,BTO,CSP,CLP,CSP,CLP,CSP,CLP,BTO,CSP,STO,BTO,CSP,CSP,CSP,CLP,CLP,STO,,BTO,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 16:00:00,CSP,CSP,CSP,CSP,STO,STO,CLP,CSP,CLP,CSP,STO,CSP,CSP,CSP,CLP,,STO,BTO,CSP,CSP,CSP,CSP,CSP,STO,BTO,CSP,STO,BTO,CSP,CSP,CSP,CLP,STO,STO,,BTO,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 17:00:00,CSP,CSP,CSP,CSP,STO,STO,CLP,CSP,CSP,CSP,STO,BTO,CSP,CSP,CLP,,STO,BTO,CSP,CSP,BTO,CLP,CSP,STO,BTO,CSP,STO,BTO,BTO,CSP,CSP,CSP,STO,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 18:00:00,CSP,CSP,CSP,CSP,STO,STO,STO,CSP,CLP,CLP,STO,CSP,CSP,BTO,STO,,STO,BTO,CSP,CSP,CSP,CLP,CSP,STO,BTO,CSP,STO,CSP,CSP,CSP,CSP,CSP,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 19:00:00,CSP,CSP,CSP,CSP,CLP,STO,STO,CSP,CSP,CLP,STO,CSP,CLP,BTO,STO,,STO,BTO,CSP,CSP,BTO,CLP,CSP,STO,BTO,CSP,STO,CSP,CSP,CSP,CSP,CSP,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 20:00:00,CSP,CSP,CSP,CSP,CSP,STO,CLP,CSP,CSP,CLP,STO,CSP,CSP,BTO,STO,,STO,CSP,CSP,CSP,BTO,CLP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,CSP,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 21:00:00,CLP,CSP,CSP,CSP,CLP,CLP,CLP,CSP,CLP,CLP,STO,CSP,CSP,BTO,CLP,,STO,BTO,CSP,CSP,BTO,CLP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,CSP,STO,CLP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 22:00:00,CLP,CSP,CSP,CSP,CLP,CLP,CLP,CSP,CLP,CSP,CLP,CSP,CSP,CSP,CLP,,CLP,BTO,CSP,CSP,BTO,CLP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,CSP,CLP,CSP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-16 23:00:00,CLP,CSP,CSP,CSP,STO,CLP,CLP,CSP,CLP,CSP,CLP,CSP,CSP,CSP,CLP,,CLP,BTO,CSP,CSP,BTO,CLP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CLP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 00:00:00,CSP,CSP,CSP,CSP,STO,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CLP,CSP,CSP,CSP,BTO,CLP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 01:00:00,CSP,CSP,CSP,CSP,STO,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 02:00:00,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,STO,CSP,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 03:00:00,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,STO,BTO,CSP,CSP,BTO,CSP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 04:00:00,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,STO,BTO,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 05:00:00,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,STO,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 06:00:00,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,STO,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 07:00:00,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,STO,CSP,CSP,CSP,BTO,CSP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 08:00:00,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 09:00:00,CSP,CSP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 10:00:00,CSP,CSP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,,STO,CSP,CSP,CSP,BTO,CSP,CSP,CSP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 11:00:00,CSP,CSP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,STO,CSP,CSP,CSP,BTO,CSP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,STO,CSP,
2021-10-17 12:00:00,CSP,CSP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 13:00:00,CSP,CSP,CSP,CLP,STO,CLP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 14:00:00,CSP,CSP,CSP,STO,STO,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,STO,CSP,CSP,CSP,BTO,CSP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 15:00:00,CSP,CSP,CSP,CLP,STO,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,STO,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CLP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 16:00:00,CSP,CSP,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CLP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 17:00:00,CSP,CSP,CSP,CLP,CLP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 18:00:00,CSP,CSP,CSP,CSP,CLP,CLP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,STO,CLP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 19:00:00,CSP,CSP,CSP,CSP,CLP,CLP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,CSP,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 20:00:00,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CLP,CSP,CSP,CSP,CSP,CLP,CSP,STO,CSP,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-17 21:00:00,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,CSP,CSP,STO,CSP,CLP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CSP,CSP,
2021-10-17 22:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CLP,,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CLP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CSP,CSP,
2021-10-17 23:00:00,CSP,CSP,CSP,CLP,CLP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CLP,,CLP,CSP,CSP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CLP,CSP,
2021-10-18 00:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,CSP,CSP,CLP,CSP,STO,CSP,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CSP,CSP,
2021-10-18 01:00:00,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CSP,CSP,
2021-10-18 02:00:00,CSP,CSP,BTO,CSP,CLP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CLP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CSP,CSP,
2021-10-18 03:00:00,CSP,CSP,CSP,CLP,STO,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CLP,CSP,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CSP,CSP,,CSP,CSP,CSP,,,,STO,,CSP,,CSP,CSP,
2021-10-18 04:00:00,CSP,CSP,BTO,CSP,STO,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CLP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,STO,,,,CSP,CSP,
2021-10-18 05:00:00,CSP,CSP,BTO,CSP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,STO,,,,CSP,CSP,
2021-10-18 06:00:00,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,CSP,STO,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 07:00:00,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,CSP,STO,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 08:00:00,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,BTO,BTO,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,STO,,,,CSP,CSP,
2021-10-18 09:00:00,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,STO,,CSP,CSP,CSP,BTO,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,STO,,,,CSP,CSP,
2021-10-18 10:00:00,CSP,CSP,BTO,CSP,STO,CSP,CSP,CSP,CSP,STO,CLP,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,BTO,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 11:00:00,CSP,CSP,BTO,CSP,STO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,BTO,CLP,,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 12:00:00,CSP,CSP,BTO,CLP,STO,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,BTO,CLP,,CSP,CSP,CSP,BTO,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 13:00:00,CSP,CSP,BTO,STO,STO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CLP,,CSP,CSP,CSP,BTO,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
